id,label,prediction,score,confidence,text,err_chars
26240,1,0,0.26440546,0.471189082,如果不重视网络道德建设，一些道德败坏现象及消极落后思想就有可能通过网络影响人们的身心健康，违反正常的社会秩序，损害改革发展的大局。,[]
26254,0,1,0.9280988,0.856197596,从4月至6月，全国各地的团组织依托12355青少年服务平台，以讲座、热线咨询等形式为中考高考考生进行考前减压，帮助考生和家长缓解焦虑情绪。,['考' '考' '生' '进' '解' '焦' '绪' '。' '[SEP]']
26266,1,0,0.46747562,0.065048754,钱钟书先生的夫人杨绛先生在把稿酬版税捐赠给清华大学的仪式上说：“我以代表的身份在这里讲话，我一个人代表三个人：我、已去世的钱钟书先生和女儿钱瑗。,[]
26285,1,0,0.13605192,0.727896154,张洪决定利用“五一”节的七天假期到中甸旅游。妈妈在为他准备行装时反复叮嘱：出远门要穿好鞋，每天晚上要用热水泡泡脚。,[]
26286,1,0,0.10210074,0.795798525,我国政府正准备有步骤、有计划地解决农民工在城镇的就业和生活问题，逐步实现农民工在劳动报酬、子女就学、公共卫生以及社会保障方面与城镇居民享有同等待遇。,[]
26299,1,0,0.24023944,0.519521117,近期，全国各地普降大雨，肆虐的洪水从南向北，溃我堤坝、吞我沃野、淹我城市，给我国人民生命和财产造成巨大威胁。,[]
26307,0,1,0.99801314,0.996026278,为了避免类似问题的发生，我们一方面思想上要重视，另一方面要进一步加大管理力度。,"['[CLS]' '为' '了' '避' '免' '类' '似' '问' '题' '的' '，' '我' '们' '一' '方' '面' '思'
 '想' '上' '要' '重' '视' '，' '另' '一' '方' '面' '要' '进' '一' '步' '加' '大' '管' '理'
 '力' '度' '。' '[SEP]']"
26321,0,1,0.91240907,0.824818134,礼是由传统和习俗形成的行为规范。,['礼' '由' '传' '统' '和' '习' '俗']
26328,1,0,0.0845062,0.830987602,宋代散文继承唐代古文运动的传统并有所发展，题材更加多样，形式更加广泛，并且更长于议论，对后世的散文创作有深远的影响。,[]
26335,1,0,0.005260917,0.989478165,来自海内外40多个国家、地区和国内31个省、直辖市、自治区的1800多位闽籍工商界精英汇聚福州。,[]
26358,1,0,0.011567927,0.976864146,于是，他脱下战袍，背上荆条，到蔺相如门上负荆请罪。,[]
26369,0,1,0.7850043,0.570008636,汪勇同志的先进事迹就是一本活生生的人生教科书，全国政法机关要通过广泛开展向汪勇同志学习的活动，形成学赶英模、争创一流的浓厚氛围。,['要' '通' '过' '广' '。']
26373,0,1,0.9511162,0.902232409,旅游其实也是一种“阅读”，是认识世界的另一种方式。,['，' '是' '的' '另']
26387,1,0,0.28076452,0.43847096,调查表明，目前学生社会公德意识偏低，大学生状况最差，中学生次之，小学生又次之。,[]
26389,0,1,0.9982311,0.996462226,百度董事长李彦宏表示，中国人对隐私问题没那么敏感，多数情况下他们愿意用隐私换取便利、安全或者效率。,"['[CLS]' '，' '隐' '，' '情' '下' '们' '愿' '意' '用' '隐' '私' '换' '取' '便' '利' '、'
 '安' '全' '或' '者' '效' '率' '。' '[SEP]']"
26410,1,0,0.33964115,0.320717692,2008年底，由13家部委联合制定的指导中国乳业未来发展的《奶业整顿和振兴规划纲要》的出台，这是在深入分析我国乳业发展情况后，对振兴我国奶业发展提出的总体规划。,[]
26421,1,0,0.43391454,0.132170916,高铁故障可以通过应急处置排除，而消除旅客心中的质疑，则需要铁路部门及时公布事故原因，做好解释工作。,[]
26431,1,0,0.44300634,0.113987327,作为世界杯和奥运会双料冠军，中国队在本届世锦赛上不但负于最后夺冠的俄罗斯队，还出人意料地输给了近来从未赢过的巴西队和德国队，最后凭借微弱的小分优势才晋级八强。,[]
26443,0,1,0.9721301,0.94426024,我们的先辈们开辟了古丝绸之路，开启了人类文明史上的大交流时代。,"['[CLS]' '我' '们' '的' '先' '辈' '们' '开' '辟' '了' '，' '开' '启' '了' '的' '大' '时'
 '代' '。' '[SEP]']"
26445,0,1,0.93018323,0.860366464,辽宁转变经济发展方式有着宝贵机遇。我们必须树立全球视野，进行双向思维，准确把握辽宁在全球、全国经济分工中的新定位，在重要战略机遇期更加奋发有为。,['树' '立' '，' '进' '行']
26450,0,1,0.63684213,0.273684263,现在，我国生产和科研等领域，英制计量制度基本上淘汰了，可是提到外国事物时，英制计量单位名称在语言、文字中还不能不使用。,['上']
26475,0,1,0.7151355,0.430271029,看了这部电视剧，我们都留下了深刻的印象。,['，']
26477,1,0,0.32055688,0.358886242,网络热词早已成为一种客观存在，不仅它以独特的方式即时反映现实生活，而且还寄寓了人们丰富的社会情感。,[]
26497,1,0,0.017583143,0.964833714,大型舞台剧《平潭映象》采用全息投影和舞台真人群舞相结合的方式，营造出渔民在海岛渔猎的原生态生活场景。,[]
26504,0,1,0.9923234,0.984646797,GDP是世界通用的重要宏观经济指标。单从现在我国GDP每增长一个百分点，就可以拉动80多万人就业来说我们也必须保持经济快速增长的势头,"['[CLS]' 'G' '指' '标' '。' '单' '从' '我' '国' '个' '动' '8' '0' '多' '万' '人' '就'
 '业' '来' '说' '我' '们' '也' '济' '快' '速' '增' '长' '的' '势' '头' '[SEP]']"
26574,1,0,0.018317413,0.963365175,科学进步从来就是一把双刃剑，而“克隆”所带来的科学技术与伦理道德的分歧更是空前巨大。,[]
26580,0,1,0.99953556,0.999071121,有许多脸型，就它的部分看并不优美，但作为整体却非常动人。,"['[CLS]' '有' '许' '多' '脸' '型' '，' '就' '它' '的' '部' '分' '看' '并' '不' '优' '美'
 '，' '但' '作' '为' '整' '体' '却' '非' '常' '动' '人' '。' '[SEP]']"
26593,1,0,0.2036738,0.59265241,阅读的过程，应是不断探究、不断思考、不断生疑的过程，这样的阅读才有收获，有发现，甚至有创造。,[]
26639,1,0,0.21321043,0.573579133,网络力量源自理性，网络发展依靠真实。防范和制止网络谣言传播，是维护和促进网络健康发展的必然要求。这是我们的共识。,[]
26650,1,0,0.033955242,0.932089515,近几年来，选择到美国高中留学的学生快速增长，那么，美国中学究竟有什么优势，能够吸引众多莘莘学子远赴美国留学？,[]
26659,1,0,0.010799166,0.978401668,从50年前毛泽东等老一辈无产阶级革命家的号召开始，无论中国处在哪个历史发展时期，雷锋精神自始至终都是各族人民学习的榜样，其影响还一直延伸至世界。,[]
26675,1,0,0.1462652,0.707469612,鲁迅十分重视少年儿童的文艺创作，他指出：儿童的命运便是将来的命运。,[]
26691,1,0,0.4175521,0.164895773,美国有十五个州禁止黑人在娱乐场所与白人享有平等的地位。,[]
26698,1,0,0.32804143,0.343917131,天长日久，人们对报刊杂志上的错别字也就习以为常了。,[]
26709,1,0,0.3772887,0.245422602,气候变化是当今全球面临的重大挑战，拯救地球家园，是全人类共同的使命。每个国家和民族，每个企业和个人，都应当积极行动起来。,[]
26713,1,0,0.06606846,0.867863074,在华盛顿核安全峰会上，与会的国家首脑以防止“核恐怖”为中心话题，进行了积极的讨论和磋商，提出了一些基本共识。,[]
26716,1,0,0.27491295,0.450174093,这样的作品留在不止一代人的深刻记忆里，在我国现代文学史上，至今还闪烁着光辉。,[]
26732,1,0,0.00565427,0.988691459,屠呦呦获得诺贝尔生理学或医学奖项，本质上就是一个表彰人类科学最高成就的荣誉，它同时也表明了中国的现代医学发展在某些领域已经取得了举世瞩目的成就。,[]
26742,0,1,0.9934669,0.986933827,目前，某市已做出规划，通过优惠的政策和到位的服务，多方引进资金，开拓经济发展的新途径,"['[CLS]' '目' '前' '，' '某' '市' '已' '做' '出' '规' '划' '，' '通' '过' '优' '惠' '的'
 '政' '策' '和' '到' '位' '的' '服' '务' '，' '多' '方' '引' '进' '金' '，' '开' '拓' '济'
 '的' '新' '途' '径' '[SEP]']"
26743,1,0,0.46689802,0.066203952,“9?11”事件后，随着美国和欧洲经济萎缩，一些国际基金组织为寻找新的投资机会，将目光不约而同地投向中国，尤其是亚洲这个充满生机和活力的市场。,[]
26746,1,0,0.11364201,0.772715986,农高会组委会组织专家评选出70项科技含量高、产业化前景好的精品项目，对改造提升传统农业，促进农业、农村发展将发挥积极作用，具有重要的推广价值。,[]
26792,1,0,0.003307117,0.993385766,纵观20世纪世界各国的发展，可以清楚的看到，国家的强大，民族的振兴，取决于多方面的因素，良好的国民素质，无疑是最重要和最具潜力的。,[]
26810,1,0,0.018058354,0.963883292,现代信息技术的发展打破了教育的时空界限，为学校与学习者都创造了前所未有的新时空，教、学、评、测等多个环节均因技术的推动而发生了显著的变化。,[]
26853,0,1,0.9992606,0.998521209,200多年来，蒸汽机、发电机、汽车、飞机和计算机的相继问世和应用，大大拓宽了产业领域和提高了劳动生产率。,"['[CLS]' '2' '0' '0' '多' '年' '来' '，' '蒸' '汽' '机' '、' '发' '电' '机' '、' '汽'
 '车' '、' '飞' '机' '和' '计' '算' '机' '的' '相' '继' '问' '世' '和' '应' '用' '，' '大'
 '大' '拓' '宽' '了' '产' '业' '领' '域' '和' '提' '高' '了' '劳' '动' '生' '产' '率' '。'
 '[SEP]']"
26894,1,0,0.014955864,0.970088271,因为埃博拉是一种通过皮肤、黏膜等传播的接触性传染，所以大家尽量少到人群密集的场所，如商场、影院等地。,[]
26896,1,0,0.036997203,0.926005594,古希腊哲学家伊壁鸠鲁说过：不要过分奢求你没有的东西，而不知享受已有的东西，须知你现有的东西一度也曾是你向往的东西。,[]
26897,1,0,0.076477244,0.847045511,萍飘四方的游子无论是贫困潦倒和富贵得志，他们听到某支独唱曲时突然涌出热泪，便是他们心有所归的无量幸福。,[]
26898,0,1,0.9978636,0.995727181,哈佛大学Ludwig中心的研究小组利用单细胞技术和机器学习为急性髓细胞白血病创建的一个“细胞状态图谱”，可以帮助改善对侵袭性癌症的治疗。,"['[CLS]' '学' '习' '胞' '白' '血' '创' '谱' '”' '，' '可' '以' '帮' '助' '改' '善' '对'
 '侵' '袭' '性' '癌' '症' '的' '治' '疗' '。' '[SEP]']"
26912,1,0,0.19946314,0.601073712,在手机和电脑普及的时代，大拇指代替不了我们的喉咙。阅读，特别是朗读，将使我们的大脑变得更加完善和健全。,[]
26923,1,0,0.30749324,0.385013521,中国文学家深知“言不尽意”的道理，所以特别注重语言的启发性和暗示性，把那些微妙的意味寄诸于言外，追求言有尽而意无穷的效果。,[]
26953,0,1,0.9806728,0.961345553,"达州市扎实推进""，依法查处车辆乱停、乱行、乱鸣喇叭、乱抛洒、行人乱穿"" '对'
 '侵' '袭' '性' '癌' '症","['[CLS]' '辆' '乱' '、' '乱' '行' '、' '乱' '鸣' '、' '乱' '洒' '、' '行' '人' '乱' '穿'
 '乱' '[SEP]']"
26965,0,1,0.99982053,0.999641061,这种由康柏软件公司研制的KM一Ⅲ型软盘，最高存贮量为1．44兆以上个字节。,"['[CLS]' '这' '种' '由' '康' '柏' '软' '件' '公' '司' '研' '制' '的' 'K' 'M' '一' 'Ⅲ'
 '型' '软' '盘' '，' '最' '高' '存' '贮' '量' '为' '1' '．' '4' '4' '兆' '以' '上' '个'
 '字' '节' '。' '[SEP]']"
26966,0,1,0.9993975,0.998795033,这几天，南山路中国美院美术馆里，正在进行一场规模庞大的回顾展，首次详实展现了美院中国画系建系至今的悠久历史与学脉传承。,"['[CLS]' '这' '几' '天' '，' '南' '山' '路' '中' '馆' '里' '，' '正' '在' '进' '行' '一'
 '场' '规' '庞' '的' '回' '顾' '展' '，' '首' '次' '详' '实' '展' '现' '了' '画' '系' '与'
 '学' '脉' '传' '承' '。' '[SEP]']"
26994,1,0,0.09845355,0.803092897,新徽天地旅游度假区的建设对于加快黄山市现代国际旅游城市中心城区建设、提升城市品位、彰显城市个性、打造城市特色、完善城市功能都有深远的影响。,[]
27003,1,0,0.24993855,0.500122905,现代生活中，手机成了大家必不可少的必需品，“手机恐慌症”这种离了手机就会产生恐慌的新型“疾病”也迅速蔓延开来。,[]
27009,0,1,0.99693525,0.993870497,东津高铁站造型采用“束腰形”平面，弧形线条增加了站房的动感和可识别性，同时也添加了襄阳文化元素。,"['[CLS]' '铁' '站' '造' '型' '采' '用' '“' '束' '腰' '形' '”' '平' '面' '，' '弧' '形'
 '线' '条' '增' '加' '了' '站' '房' '的' '动' '感' '和' '可' '识' '别' '性' '，' '同' '时'
 '也' '添' '加' '了' '襄' '阳' '文' '化' '元' '素' '。' '[SEP]']"
27023,1,0,0.49110046,0.017799079,《北京欢迎你》以“同一个世界，同一个梦想”为主题，以北京普通人家的角度，用热情的音符表达北京奥运即将到来时人们的喜悦和对北京奥运客人的欢迎。,[]
27049,0,1,0.8973092,0.794618368,谈及山城文化及其影响力，我们既要有充分的文化自信，不妄自菲薄；又要有全国乃至全球化的视野，不盲目乐观。,['全' '国' '乃' '至' '全' '的']
27059,0,1,0.99128854,0.982577085,以1994年创办的“焦点访谈”、“新闻纵横”为代表，广播电视的舆论监督不仅成为十一届三中全会以来新闻改革的一大突破，而且成为我国扩大民主的一个标志。,['1' '9' '9' '4' '年' '创' '访' '横' '志' '。' '[SEP]']
27075,0,1,0.6453744,0.290748835,杨丽萍用优美娴熟的舞姿、顾盼生辉的眼神，塑造了美丽而活泼的金孔雀，使之成为具有代表性的艺术形象。,['盼']
27099,0,1,0.99270284,0.985405684,晌午的太阳光热辣辣地照射着整个树林。,"['[CLS]' '晌' '午' '的' '太' '阳' '光' '热' '地' '照' '射' '着' '整' '个' '树' '林' '。'
 '[SEP]']"
27106,0,1,0.9574577,0.914915442,建设部会对电影《无极》剧组毁坏云南香格里拉景观一事给出一个负责任的处理结果，同时会把处理情况在适当的时候予以通报。,['把' '理' '情' '况' '在' '适' '当' '予' '以']
27121,0,1,0.9957318,0.991463542,政府要加大对教育、卫生、医疗、交通、水、电、暖等关系国计民生的公益事业的投入，加大对公益行业的经济扶持力度。,"['[CLS]' '要' '教' '育' '、' '卫' '生' '、' '医' '疗' '、' '交' '通' '、' '水' '、' '电'
 '、' '暖' '等' '业' '，' '[SEP]']"
27141,1,0,0.06756432,0.864871353,可惜，这部在他心中酝酿了很久，即将成熟的巨著未及完篇，就过早地离开了我们。,[]
27158,1,0,0.491521,0.016957998,公共卫生是全民健康的基石，中国大力推进医疗改革，积极筹措资金投入公共卫生事业，以全民健康助力全面小康，从而逐步建成全球规模最大的基本医疗保障网。,[]
27176,0,1,0.61159843,0.223196864,清兵卫是一个才十二岁的小学生，每天学校里放学回来，他也不跟别的孩子一起玩，常常一个人上街上去看葫芦。,['，']
27206,0,1,0.92358893,0.847177863,那些竹叶的方向、疏密、浓淡、肥瘦，以及集合的形体，似乎都有意义，表现着一种美的姿态，一种活的神气。,"['[CLS]' '那' '些' '竹' '叶' '的' '方' '向' '、' '疏' '密' '、' '浓' '淡' '、' '肥' '瘦'
 '，' '以' '及' '集' '合' '的' '形' '体' '，' '似' '乎' '都' '有' '意' '义' '，' '[SEP]']"
27214,1,0,0.119008556,0.761982888,正如博斯克的西班牙尝试放弃托雷斯，弃用戈麦斯的德国勒夫，穆里尼奥的切尔西一度也让许尔勒顶在锋线上，斯科拉里也可尝试全新的无锋踢法。,[]
27219,0,1,0.9972078,0.994415641,采摘野菜，要慎之又慎，要辨明其有无毒性，并根椐不同营养特点有选择性地采摘，采摘回来后，一定要清洗干净，并在烹饪前用热水烫一烫，这样会安全些。,"['[CLS]' '野' '菜' '，' '要' '，' '要' '其' '毒' '，' '并' '根' '椐' '不' '同' '营' '养'
 '特' '点' '有' '选' '择' '性' '地' '采' '摘' '，' '采' '摘' '回' '来' '后' '，' '一' '定'
 '要' '清' '洗' '干' '净' '，' '并' '在' '烹' '饪' '前' '用' '热' '水' '烫' '一' '烫' '，'
 '这' '样' '会' '安' '全' '些' '。' '[SEP]']"
27231,1,0,0.35117933,0.297641337,推动社会主义文化大发展大繁荣，增强我国文化的总体实力和竞争力，必须加大文化领域科技应用力度，高度重视文化单位的经营管理。,[]
27243,0,1,0.9886286,0.977257252,太阳队近来的表现不能令人满意，糟糕的防守问题一直没有解决，比赛连连失利，甚至在与弱旅勇士队比赛时，也饮恨败北。,"['[CLS]' '太' '阳' '队' '，' '糟' '糕' '的' '防' '守' '问' '题' '一' '直' '没' '有' '解'
 '决' '，' '比' '赛' '连' '连' '失' '利' '，' '甚' '至' '在' '与' '勇' '士' '队' '时' '，'
 '也' '饮' '恨' '败' '北' '。' '[SEP]']"
27250,1,0,0.174979,0.650041997,通过大家的帮助，他端正了学习目的，明确了学习态度。,[]
27257,1,0,0.3402601,0.319479823,金融危机爆发后，随着美国和欧洲经济萎缩，一些国际基金组织为寻找新的投资机会，将目光不约而同地投向中国，尤其是亚洲这个充满生机和活力的市场。,[]
27263,1,0,0.429992,0.140016019,8月15日，日本在东京举行庄重仪式纪念二战投降67周年，与此同时，围绕领士纠纷出现的紧张气氛和对日本战时行为的仇恨情绪在邻国再度高涨。,[]
27282,1,0,0.031136924,0.937726151,春节小长假期间，全国铁路、公路、水路、民航运行安全平稳，累计派发旅客4．19亿人次，比去年同期增长2.7%。,[]
27296,1,0,0.006149937,0.987700127,据《钱江晚报》报道，经过考古队一个多月的野外发掘后，一处古代水利遗址于近日在余杭南湖被发现，并出土大量器物。,[]
27315,1,0,0.069380365,0.861239269,国产动画电影《梦回金沙城》，成功获得奥斯卡最佳动画长片奖提名，却票房榜中出局，这应当引起我们深刻的反思。,[]
27351,0,1,0.9303067,0.860613346,调查数据显示，2016年338个地级及以上城市细颗粒物（pm2．5）平均浓度同比下降6．0%，优良天数比例同比增长2．1个百分点。,"['比' '0' '%' '良' '天' '数' '比' '例' '同' '比' '增' '长' '2' '1' '个' '百' '分' '点'
 '。' '[SEP]']"
27361,0,1,0.9989605,0.99792099,同样的遭遇也发生在不少人的身上，在我们接到的观众短信和电话当中，每天都会有近1/5的问题涉及到像武汉新田、湖北林枫一类的品牌。而在我们前几期节目中，这些名字也同样被专家提到。,"['[CLS]' '同' '样' '的' '遭' '遇' '也' '人' '的' '，' '在' '我' '们' '观' '众' '电' '，'
 '每' '天' '都' '会' '有' '近' '1' '/' '5' '的' '问' '题' '涉' '及' '到' '像' '武' '汉'
 '新' '田' '、' '湖' '北' '林' '枫' '一' '类' '的' '品' '牌' '。' '而' '在' '我' '们' '前'
 '几' '期' '节' '目' '中' '，' '这' '些' '名' '字' '也' '同' '样' '被' '专' '家' '提' '到'
 '。' '[SEP]']"
27370,0,1,0.9111175,0.822234988,初中生可能对传统文化如“四书五经”比较陌生，但语文老师对这些却是熟悉的。,['[CLS]' '，' '但' '老' '师' '对' '却' '是' '的' '。' '[SEP]']
27388,0,1,0.99867105,0.99734211,市井百姓的生活变化实实在在。他们的欲求原本就简单，只是盼望着生活就这样一步一个脚印地往前走。然而，这看似简单、实则难得的进步，离不开中国稳扎稳打的”。,"['[CLS]' '，' '。' '然' '而' '，' '这' '，' '离' '不' '开' '中' '国' '稳' '扎' '稳' '打'
 '的' '”' '。' '[SEP]']"
27423,1,0,0.003311683,0.993376635,在天安门前璀璨的华灯下面，我又再次想起这位亲爱的战友来。,[]
27426,1,0,0.22606426,0.54787147,今年4月23日，全国几十个报社的编辑记者来到国家图书馆，参观展览，聆听讲座，度过了一个很有意义的“世界阅读日”。,[]
27427,0,1,0.94578254,0.891565084,李达康书记说得好：你只要不干坏事，就没谁能坏你的事儿。,['，' '谁' '能' '坏' '你' '的' '事' '儿' '。']
27463,0,1,0.9960007,0.992001414,你不可轻视了静坐于酒馆一角独饮的老翁或站在巷头鸡皮鹤发的老妪，他们说不定就是身怀绝技的奇才异人。,"['[CLS]' '你' '不' '可' '轻' '视' '了' '静' '坐' '于' '酒' '的' '老' '翁' '或' '站' '在'
 '巷' '的' '老' '妪' '，' '他' '们' '说' '不' '定' '就' '是' '身' '怀' '绝' '技' '的' '奇'
 '才' '异' '人' '。' '[SEP]']"
27464,1,0,0.33289826,0.334203482,2016年12月08日13时15分03秒在新疆昌吉州呼图壁县发生6．2级地震，救援人员第一时间赶往灾区，随着救援的深入，伤亡人员还会不断增加。,[]
27471,1,0,0.006331564,0.987336871,9月18日，在邵阳隆回县羊古坳乡雷锋村，由农业部组织专家，对袁隆平院士研制的“Y两优2号”百亩超级杂交稻试验地进行现场测产验收。,[]
27480,0,1,0.76192194,0.523843884,国庆长假期间，出现了路上车满为患、车祸频发，景区人满为患、人败景致等问题，因此有人呼吁，将十月定为国庆月，让各省根据实际情况灵活安排假期。,['，' '了']
27501,0,1,0.95858556,0.917171121,大概是初中三年级的时候，我把一篇得到老师好评的作文，偷偷地寄给在福州出版的《中央日报》，文章被加上了花边，发表了。,['大' '概' '是' '的' '，' '我' '，' '在' '州' '的' '，' '被' '，' '发' '了' '。']
27578,0,1,0.98468876,0.969377518,2月27日下午，来自北片的人大代表孙长生进行了一次在线“微博访谈”，由于网友提问的热情十分高涨，原本安排提问的一个小时时间不得不再延长50分钟。,"['[CLS]' '午' '，' '自' '北' '片' '代' '表' '孙' '长' '生' '进' '行' '了' '一' '”' '，'
 '由' '问' '涨' '分' '钟' '。' '[SEP]']"
27586,0,1,0.9915324,0.983064771,您好！初次见面，这是我的名片，请惠存。,"['[CLS]' '您' '好' '！' '初' '次' '见' '面' '，' '这' '是' '我' '的' '，' '请' '惠' '存'
 '。' '[SEP]']"
27622,1,0,0.09347962,0.813040763,《德国自取灭亡》曾连续蝉联畅销书榜冠军。书里指责德国政府移民政策不当，称穆斯林移民无意融入德国社会，并认为德国如此下去会自取灭亡。,[]
27627,0,1,0.98549646,0.970992923,近日，一名女乘客晕倒在公交车内，司机当机立断，和4名热心乘客一起将患者送到医院，患者很快转危为安，司机和乘客的爱心之举赢来了网友一片点赞。,['，' '机' '当' '机' '立' '断' '，' '和' '将']
27654,1,0,0.07507901,0.849841982,“黄页岛”自古就是中国的固有领土，但菲律宾却颠倒黑白，竟然宣称该岛属于菲律宾所有，中国外交部发言人刘为民在北京例行记者会上作出回应称菲律宾对中国黄岩岛提出非法领土要求违反有关国际关系基本准则。这样的举动让所有的炎黄子孙感到无比的愤怒。,[]
27683,0,1,0.5375714,0.075142741,有专家证实，香港船家郭先生捞获的巨型枯木系被誉为植物中的“钻石”的珍贵药品沉香，估价可达10亿港元。,['被']
27702,1,0,0.40012434,0.199751318,学校活动场地不足，体育课得不到保证，导致我国青少年学生的体能指标以及肺活量水平持续下降。,[]
27707,1,0,0.43536323,0.129273534,校史陈列馆里，一张张奖状、一排排奖杯，对于这些老教师来说无一是青春汗水的结晶。,[]
27715,1,0,0.2924514,0.415097177,习近平指出，我国是“一带一路”的推动者和倡导者，但建设“一带一路”不是我们一家的事。,[]
27739,0,1,0.9021521,0.804304242,例如，法国的埃菲尔铁塔、澳大利亚的悉尼歌剧院等，并非都是当地最高的建筑物，但有谁会质疑它们是作为这个城市甚至这个国家的地标而存在的呢？,['，' '并' '非' '都' '是']
27797,1,0,0.18195139,0.636097223,近日，深圳一名年仅35岁的外企女白领突然猝死于深圳地铁站出口的台阶上的报道，引发了人们对职场白领健康状况的关注。,[]
27809,1,0,0.0810439,0.837912202,中国越是发展得好，越能够成为捍卫正义的中坚力量，守护好和平的来之不易，与各国相互尊重、共同繁荣，建设人类命运共同体。,[]
27811,0,1,0.9943982,0.988796353,全球耐药病原体不断出现并呈蔓延趋势，越来越多的常用药正在失效，为之，世界卫生组织积极呼吁人们关注抗生素耐药性问题。,['[CLS]' '药' '，' '为' '之' '，' '世' '。' '[SEP]']
27861,1,0,0.13989408,0.720211834,别的同学都沉默不语，只有他孜孜不倦地说下去，一直到下课。,[]
27877,0,1,0.99836665,0.996733308,近期，长春市推出网约车新政策，驾驶员需取得网络预约出租汽车驾驶员证，且从事经营的网约车辆价格也要超过14万以上。,"['[CLS]' '，' '驾' '驶' '员' '需' '，' '且' '从' '事' '经' '营' '的' '网' '约' '车' '辆'
 '价' '格' '也' '要' '超' '过' '1' '4' '万' '以' '上' '。' '[SEP]']"
27879,1,0,0.47134453,0.057310939,通过开凿多层隧道来解决高密度城市的交通拥堵问题，在过去似乎是完全不可能的天方夜谭，如今却实现了。,[]
27913,1,0,0.00152606,0.996947879,经过公开征集、专家评选、媒体投票等环节，《咬文嚼字》编辑部颁布了“2019年十大流行语”，“文明互鉴”“区块链”等热词榜上有名。,[]
27926,1,0,0.010792451,0.978415098,在引人关注的男子100米自由泳决赛中，中国选手宁泽涛以47秒84的成绩率先触壁，夺得中国游泳队在本届世锦赛上的第三个冠军，也是亚洲选手42年来在世锦赛男子100米自由泳项目上的首枚金牌。,[]
27927,0,1,0.9322776,0.86455524,尽管顶着诺贝尔文学奖的光环，莫言作品仍然遭到书店退货，这成为文学书籍市场滞销最新的、令人多少有点吃惊的案例。,['尽' '管' '然' '遭' '到' '，' '市' '场' '滞' '销' '最' '新' '的' '、' '的' '案' '例' '。']
27945,0,1,0.998309,0.996618032,我看通讯员站在一边，眼睛一眨不眨地看着我，好像在看连长做示范动作似的。,"['[CLS]' '我' '看' '通' '讯' '员' '站' '在' '一' '边' '，' '眼' '睛' '一' '眨' '眨' '地'
 '看' '着' '我' '，' '好' '在' '看' '连' '长' '做' '示' '范' '动' '作' '似' '的' '。'
 '[SEP]']"
27955,0,1,0.6880346,0.376069188,最新一期的美国财经杂志《福布斯》显示：“股神”沃伦?巴菲特不仅个人净资产在33天内增加了80亿美元，而且还击败了微软公司创始人比尔?盖茨，登上首富宝座。,['仅' '元' '，' '而']
27980,0,1,0.9508637,0.901727438,“但是”这个连词，好似把皮坎肩缀在一起的丝线，多用在一句话的后半截，表示转折。比方说：你这次的考试成绩不错，但是——强中自有强中手。,['，' '是' '—' '—' '强' '中' '自' '有' '强' '中' '手' '。']
27986,1,0,0.18038261,0.639234781,在《祝福》这部小说中，鲁迅先生通过对祥林嫂眼神的变化描写来渲染她的感情变化和性格特征。,[]
27994,0,1,0.99779606,0.995592117,随着湖南卫视明星亲子秀节目《爸爸去哪儿》的走红，在众多80后新手爸妈中掀起一波亲子教育方式的大探讨，如何培养孩子的独立性、如何与孩子沟通，成为守候在电视机前诸多观众共同思考的问题。,"['[CLS]' '随' '着' '的' '红' '，' '在' '众' '多' '8' '0' '后' '新' '手' '爸' '妈' '中'
 '掀' '起' '一' '波' '亲' '子' '教' '育' '方' '式' '的' '大' '探' '讨' '，' '如' '何' '培'
 '养' '孩' '子' '的' '独' '立' '性' '、' '如' '何' '与' '孩' '子' '通' '，' '成' '为' '守'
 '候' '在' '电' '视' '机' '前' '诸' '观' '众' '共' '同' '考' '的' '问' '题' '。' '[SEP]']"
28004,1,0,0.001813498,0.996373005,文章分析了无产阶级和资产阶级在各个历史时期进行斗争时所采取的战略特点。,[]
28011,0,1,0.99934953,0.998699069,世界数十家科学机构联合宣布，从约I．3亿光年外，科学家们首次探测到双中子星并合产生的引力波及其光学对应体。,"['[CLS]' '世' '界' '数' '十' '家' '科' '学' '机' '构' '联' '合' '宣' '布' '，' '从' '约'
 'I' '．' '3' '亿' '光' '年' '外' '，' '科' '学' '家' '们' '首' '次' '探' '测' '到' '双'
 '中' '子' '星' '并' '合' '产' '生' '的' '引' '力' '波' '及' '其' '光' '学' '对' '应' '体'
 '。' '[SEP]']"
28012,1,0,0.025907872,0.948184256,隧道公司在交通繁忙的地段已做好相应的应急措施，并在检测期间设立热线电话，及时协调和处理有关事情，确保各项工作顺利进行。,[]
28062,1,0,0.24829555,0.503408909,由于所罗门群岛经济比较落后，当地居民大多生活贫困，华人凭借勤劳的品质和敏锐的经营头脑在当地开了许多店铺，经营状况都不错。,[]
28063,1,0,0.3399969,0.320006192,美国经济学家奥尔森就认为，在集体行动的逻辑中，个人的自利倾向总是使得集体的一致行动变得很难实现。而且集团越大，就越难克服集体行动中的“搭便车”。,[]
