,id,label,prediction,text
25780,25781,1,0,我喜欢他用石膏套制的脸型。
25782,25783,0,1,如果将平均主义推广到分配领域，否认人的差异而要求平均分享一切，只会扼杀人的积极性，不利于社会公平的真正实现，最终会阻碍社会的发展。
25787,25788,0,1,大众喜爱诗词的一个主要原因，是其蕴含着独特的语言魅力。
25792,25793,1,0,2015年“联合国教科文组织孔子教育奖”在孔子故里山东省曲阜市市揭晓，来自智利、斯洛伐克、马达加斯加的三个教育机构被荣获该奖。
25797,25798,0,1,高职教育培养的是高级蓝领，而不是普通教育培养的学术型和工程型人才，也不是中职教育培养的一般技能型人才。
25799,25800,0,1,联合国秘书长安南2月8日强调说，联合国有责任尽一切努力和平解决伊拉克问题，对伊动武只能是最后选择，而且必须得到联合国安理会的授权。
25801,25802,0,1,现阶段，我们进行国史研究时，不可能不同历史虚无主义思潮发生冲突，也不可能回避同历史虚无主义思潮激烈的斗争。
25804,25805,0,1,由于德尼尔森有着令人惊叹的眼花缭乱的精湛教法，他被天价转会至西班牙贝蒂期队，创下了当时的世界转会记录。
25814,25815,0,1,5G，第五代移动通信网络，它的速度可达每秒钟10兆，比4G快了数百倍。
25817,25818,0,1,可是我还不知道为什么，也不知道是否当真回到了母校。
25823,25824,0,1,全球三次重大核事故以铁的事实证明，在所有污染中，核污染是人类最难对付的污染：重污染范围广，持续时间长，是不可逆转的环境污染。
25828,25829,0,1,本刊严格遵守全国社会科学规划办关于国家社科基金资助期刊的管理规定与要求，从未以任何形式向作者收取版面费、审稿费、评选费等。
25831,25832,0,1,兰州人性乐观，善诙谐，说话风趣幽默，有时令人忍俊不禁。
25834,25835,0,1,改革开放30年来，我国各项社会事业蓬勃发展，志愿服务业发展迅猛，正在各个领域起着积极的作用，“志愿者”已成为一个富有活力的名字，成为爱与奉献的象征。
25844,25845,0,1,科幻影片《星际穿越》使公众对理论物理产生浓厚兴趣，也许很多人不知道，这部影片的发起人是美国理论物理学家基普·索恩。
25846,25847,1,0,道德行为是品行结构中较为复杂的一个成分，它受道德行为方式、道德动机、道德行为习惯和道德意志等因素的影响。
25849,25850,0,1,在这千钧一发的时刻，他挺身而出，用年轻的生命保护了国家财产。
25857,25858,0,1,"回顾几十年的发展历程,历经几代人的不断努力,北斗系统“三步走”战略蹄疾步稳、成绩斐然。"
25859,25860,0,1,昨天凌晨，嫦娥三号着陆器与“玉兔号”月球车进行了第五次互拍，并首次传回着陆器携带五星红旗的全景照片，至此，两器互拍任务圆满结束。
25860,25861,0,1,为提高孩子的外语成绩，许多家长要求“国际班”从高一开始直接上托福、雅思培训课，以应付“洋高考”，因而这些班里的孩子的“应试压力”不亚于普通高中学生。
25872,25873,1,0,开篇就写忧国忧民者，敢称自己是“中国的托尔斯泰”；下笔爱写个现代诗的，则欣然以“东方泰戈尔”自居：这些初出茅庐的青年作者可真是大言不惭啊！
25875,25876,0,1,由人民日报社主办的“我与中国”全球短视频大赛于6月17日启动，面向海内外短视频创作者、爱好者、各类机构征集作品。
25879,25880,0,1,据有关资料披露，近一两年来，山西省的艾滋病疫情已进入由省外输入向本地人群发展，由高危人群向普通人群扩散的快速增长阶段。
25883,25884,1,0,全国总工会4月5日决定紧急拨款200万元，用于对在王家岭“3·28”特大透水事故中遇难矿工及其家属的慰问。
25892,25893,0,1,诺贝尔文学奖得主加拿大女作家爱丽丝•门罗以创作短篇小说见长，其作品多讲述小地方普通人特别是女性的隐含悲剧命运的平凡生活。
25894,25895,0,1,传统游戏回归校园，不仅促进了学生身体的健康成长，而且使学生在玩中学会合作与交流，学会宽容与理解，学会谦让与鼓励，在玩中得到教育和发展。
25896,25897,0,1,"清明时节,各地各校纷纷举行“云祭奠”主题教育活动,缅怀先烈的英雄事迹。"
25910,25911,0,1,从古希腊开始，英雄都是神祗和将军，而罗曼·罗兰却认为英雄的伟大不在于他的体魄，而在于他的心灵和品格。
25928,25929,1,0,“绿水青山就是金山银山”这一重要论断，打破了简单地把发展与保护对立起来的思维束缚，生动地概括了眼前利益与长久利益的内在联系。
25929,25930,0,1,杨康林在单位领导的鼓励和支持下，广泛搜集资料，研读相关专业书籍，运用最新技术，改造设备，大大提高了车间生产效率。
25932,25933,0,1,入世后，面对强大的竞争对手，通过强强联合的方式来实现文化产业的集团化，无疑是一个重要的举措。
25948,25949,0,1,契诃夫以对“小人物”命运空前的关注和对沙皇制度的专横和虚伪的无情揭露赢得了巨大的国际声誉，他的作品在欧美许多国家都有广泛的影响。
25952,25953,0,1,英国当地媒体连日来高度关注温家宝总理访问英国，评价温总理此次访问进一步加强了中英合作，对国际社会携手应对国际金融危机具有重要意义。
25961,25962,0,1,某些吃惯“大锅饭”的职工对劳动工资制度的改革，的确会感到不适应。
25962,25963,0,1,中共中央政治局常委、中央纪委书记王岐山近日指出，党是中国特色社会主义事业的领导核心，党风廉政建设和反腐败斗争关乎党的生死存亡，关乎两个百年奋斗目标能否实现。
25970,25971,0,1,传承马派艺术，最重要的是要学习传承马连良先生的创新精神，提升综合审美素养，在充分尊重传统的基础上广采博纳、兼收并蓄。
25974,25975,0,1,隆重简短的欢送仪式之后，这架飞机开始了大陆民航56年来的台湾之旅。
25976,25977,0,1,义乌进口商品博览会展位有2006个，展览面积5万平方米，吸引了来自100多个国家的1512家企业参展，规模空前。
25987,25988,0,1,“星火”公益活动旨在通过有组织的资金捐助、技能培训和就业辅导等途径，改善下岗工人的生活条件，并为他们创造更多的工作机会。
26002,26003,0,1,近日，最高立法机关向社会全文公布《食品安全法（草案）》征求意见，食品安全问题引起社会各界人士的关注、讨论和思考。
26008,26009,0,1,为了防止再发生这样的事，我校制定了严格的规章制度。
26011,26012,0,1,调低保送生的比例后，一些有体育、艺术特长的学生因为不能按原计划升入相关大学而叫苦不迭。
26012,26013,0,1,3月5日那天，我市万名青年志愿者走上街头开展学雷锋活动，这次活动的口号是“弘扬雷锋精神，建设和谐城市”。
26021,26022,1,0,一双动人的大眼睛，一条飞动的大辫子，一袭时尚的民族服装，构成了文博会原创动漫卡通形象“山东大嫚”。飞扬灵动、青春勃发的“山东大嫚”，被确定为2006山东文博会的“吉祥娃”。
26023,26024,0,1,"他们之所以把托米的老师搬走了将近一个月之久,是因为历史那部分的装置完全显示不出图像来了。"
26035,26036,1,0,我摸摸后背，汗水已经让衬衫浸湿了，浑身凉冰冰的。
26040,26041,0,1,布里吉特·巴赫提出，智慧城市必须是可持续发展的城市，而打造智慧城市必须有一个整合各方面的整体方案，需要将城镇规划、能源规划等统筹起来。
26046,26047,0,1,我市上下齐心协力，掀起了创建全国文明城市的高潮，城区面貌焕然一新。
26054,26055,1,0,在三江乡浮桥河段，河床沙石裸露，由于缺水，人们可以在河床上行走。
26067,26068,0,1,各地方各部门都要认真贯彻中央和省委、省政府的指示和部署，科学有序高效地开展抢险救灾和防汛减灾各项工作，最大限度减少人员伤亡，最大程度降低灾害损失。
26079,26080,0,1,想法借钱、保证还钱、控制花钱，欧洲各种会议都在讨论这些事儿。在欧洲，欧债危机已经深刻影响到国家强弱的划分、生活方式的改变。
26081,26082,0,1,《荷叶·母亲》是著名女作家冰心的一首借景抒情散文诗。
26101,26102,0,1,传承了“天人合一、和谐共生”的中国馆是低碳建筑的成功实践一斗拱层叠架空，充分利用地形、采光、通风、朝向等自然条件，减少空调等电器的能耗：大屋顶与外墙上的太阳能光伏板，让整个建筑照明自给自足；屋顶的雨水收集系统实现雨水循环利用，能够浇灌绿化、冲洗道路。
26106,26107,0,1,面对一个需要整顿的全新世界，人类必须吸收古代留传下来的全部力量来构筑未来｡虽然奥林匹克精神不足以确保社会和平，不能够为青少年提供免费接受智力培训的机会，但是奥林匹克精神将依旧为人类所需要。
26115,26116,1,0,作为文艺复兴时代的伟大代表人物，莎士比亚不仅是伟大的创新者，而且是敏锐的学习者。
26119,26120,0,1,现在，许多家长望子成龙、望女成凤的心情过于急切，总是对自己孩子提出一些过高的要求，其结果常常是弄巧成拙。
26122,26123,0,1,今年，浙江高考语文阅读题“诡异的光”曾引起网友热议，关于语文阅读是否该有标准答案的讨论不断，这使得很多人都开始关心语文科目的评阅标准。
26126,26127,0,1,《社会工伤保险医疗管理办法》的出台，意味着将规范工伤报告、治疗、康复、评残、结算“一条龙”的工伤保险医疗跟踪管理，它可最大限度地保障用人单位和工伤职工的合法权益。
26137,26138,0,1,成绩的好坏首先取决于能否刻苦学习。
26142,26143,0,1,作者独让王熙凤浓妆艳饰，遍体锦绣，用当时关于美女的标准来衡量，此等笔墨明有微旨，与其说是褒扬，毋宁说是贬谪。
26159,26160,0,1,一群工程师正致力于利用虚拟现实系统和3D视频技术让昨日再现，帮助人们重温旧梦。
26164,26165,0,1,近年，许多国际品牌成为发展中国家消费者追随的对象，可有关公司面对纠纷时采取的“双重标准”让消费者很受伤。
26169,26170,0,1,虽然国际互联网给我们带来了商务、交流、购物等方面的很大便利，但是我们对网上不少信息的真实性却越来越怀疑。
26174,26175,0,1,梁平竹帘起源于宋代，迄今已有1 000多年历史。它是以竹丝为主要原料，编织成帘，并画上精美图画的民间工艺美术品。
26176,26177,0,1,最近几年，从中央到地方各级政府出台了一系列新能源汽车扶持政策，节能环保、经济实惠的新能源汽车逐渐进入老百姓的生活。
26182,26183,0,1,月球探测过程是我国进行深空探测所迈出的至关重要的一步，也是中国航天事业继人造卫星、载人航天之后的第二个里程碑。
26186,26187,0,1,她的情况经本报独家披露后，在海内外引起了巨大的轰动和广泛的影响，许多国家的读者都通过本报联系她，表示愿意提供救助。
26188,26189,0,1,实际上，的确有一些学校的课堂教学改革实践很好地诠释了新课程的理念，这些学校坚定的改革理念、新颖的改革举措、明显的教学效果引起了全国各地教育同行的关注。
26202,26203,0,1,只要你见微知著，善于发并不断探索，那么，当你解答了一连串问题之后，就能发现真理。
26206,26207,0,1,文运同国运相牵，广大文艺工作者表示，要做到胸中有大义、心里有人民、肩头有责任、笔下有乾坤，为实现中华民族伟大复兴，创作更多振奋人心的作品。
26218,26219,0,1,面对世界金融危机，对农民购买家电实行财政补贴，是我国扩大内需尤其是挖掘农村消费市场潜力、摆脱家电行业困境、确保经济平稳较快发展的一项重要措施。
26219,26220,0,1,十一届全国人大常委会第十九次会议25日下午表决通过了刑法修正案，此次修改的重点之一是取消了近年来较少适用或基本未适用的13个经济性非暴力犯罪的死刑。
26221,26222,0,1,要取得企业员工的支持，就必须制定规范的奖励制度和采取相应的措施和方法对员工进行激励，调动员工积极性。
26232,26233,0,1,行业分析师预测，2011年，铁矿石价格会继续攀升，而全球最大买家中国钢企在短期内恐怕难以摆脱高价铁矿石的梦魇。
26240,26241,0,1,国庆期间，电影《我和我的祖国》以其震撼人心的7个片段，再次点燃国人的爱国热情。
26246,26247,1,0,刚刚发布的“2012年中国企业500强排行榜”显示：中石化连续八年蝉联榜首，国字号的垄断企业和银行包揽前十，而民营及民营控股企业无缘前十。
26248,26249,0,1,我在繁忙的工作之余，时常拿起相机，游走于城市的大街小巷，去探寻城市中那些鲜为人知的古迹和古迹后面那些有韵味的老故事。
26266,26267,1,0,不断增强我国的经济实力、国防实力，是立于世界民族之林的有力保证。
26272,26273,0,1,美国底特律发生炸机未遂事件后，美国交通部门12月26日出台若干新规定，加强对入境国际航班以及国内航班的安全管理，力保飞行安全。
26277,26278,0,1,网上图书能低至六折，甚至更低，根本原因在于网上书店相对实体书店而言运营的成本比较低，没有实体书店所需的高额店面费。
26306,26307,0,1,为了避免类似问题的发生，我们一方面思想上要重视，另一方面要进一步加大管理力度。
26308,26309,0,1,因“霸座”等非理性事件而被人们持续关注的“巨婴”们，虽已成年，可心理往往还滞留在婴儿期，他们缺乏道德规则意识，一旦遭遇超乎预期的情况，就容易情绪失控。
26316,26317,0,1,为了让市民及时了解更多的政府信息，南京市在网络上建立了全国第一个微博城市广场。
26317,26318,0,1,读了《鲁滨逊漂流记》这部小说，我受益匪浅。
26322,26323,0,1,世界月球大会上，有关人士介绍了我国深空探测的远景规划。
26328,26329,0,1,著名作家曹文轩认为，文学性是幻想文学的基础，当下的幻想文学让他产生很多忧虑，因为很多此类作品都缺乏文学性，“幻想”成了“胡思乱想”。
26341,26342,0,1,香港《亚洲周刊》刊载的《中国反贪斗争任重道远》一文说，政府惩治腐败的能力是衡量国家现代化的标志。换句话说，一个国家扼制腐败的能力，将决定这个国家的文明程度。
26353,26354,0,1,长征是中华民族的一部英雄史诗，红军大无畏的英雄气概和艰苦卓绝的斗争精神，早已超越时空，走向世界，称为全人类共同的精神财富。
26355,26356,0,1,大型体育赛事往往是一座城市加快发展的加速器和催化剂。十一届全运会已经成为撬动济南加快发展的杠杆，使这座有着几千年悠久历史的城市焕发出了勃勃生机。
26357,26358,1,0,于是，他脱下战袍，背上荆条，到蔺相如门上负荆请罪。
26368,26369,0,1,汪勇同志的先进事迹就是一本活生生的人生教科书，全国政法机关要通过广泛开展向汪勇同志学习的活动，形成学赶英模、争创一流的浓厚氛围。
26375,26376,0,1,随着长江流域人类活动的增多，江豚数量急剧减少，各地纷纷建立自然保护区以遏制江豚种族数量下降的趋势。
26381,26382,0,1,隆重而简短的欢送仪式后，这架飞机开始了大陆民航五十六年来的首次台湾之旅。
26400,26401,1,0,以某种方式参加推翻资本主义社会及其所建立的国家制度的事业，参加赖有他才第一次意识到本身地位和要求的现代无产阶级的解放事业。
26406,26407,0,1,中国特色社会主义国家制度和法律制度，植根于中华民族5000多年文明史所积淀的深厚历史文化传统，吸收借鉴了人类制度文明有益成果，经过了长期实践检验。
26416,26417,0,1,纪录片《厉害了，我的国》展示了我国在各个领域所取得的举世瞩目的成就。
26418,26419,0,1,观看《流浪的地球》的影片，使我们感受到恢弘的科幻世界，感受到诗意的英雄主义情怀。
26420,26421,1,0,高铁故障可以通过应急处置排除，而消除旅客心中的质疑，则需要铁路部门及时公布事故原因，做好解释工作。
26421,26422,1,0,要善于从群众关注的焦点、百姓生活的难点中寻找改革切人点，以推动顶层设计和基层探索的有机结合、良性互动。
26437,26438,0,1,随着打井的人们面临一系列失败后，村子里的轻壮劳力经过一番商讨，决定向村子以外的地方寻找水源：坚硬的滩涂、荒地，干巴巴的河畔，荒凉的田地之上，到处插满了探求水源的标记和各种小旗子。
26447,26448,0,1,电脑的用处很大，小到打字，大到工程设计，都少不了它。
26449,26450,0,1,现在，我国生产和科研等领域，英制计量制度基本上淘汰了，可是提到外国事物时，英制计量单位名称在语言、文字中还不能不使用。
26457,26458,0,1,解放思想不是模仿照搬，而是对传统体制和观念进行突破，必然会付出成本，这就需要宽容失败，允许反复探索，不断创新。
26458,26459,0,1,从明年春季学期开始，中央财政将进一步提高国家课程免费教科书的补助标准；还将进一步落实家庭经济困难寄宿生生活费补助政策，中央财政对中西部地区给予50%的奖励性补助。
26468,26469,0,1,《舌尖上的中国》这部风靡海内外的纪录片，用镜头展示烹饪技术，用美味包裹乡愁，震撼了无数观众的心灵。
26480,26481,0,1,在以经济建设为中心的背景下，环境保护这场战役能否打好，会影响到“美丽中国”建设的进程，这需要引起政府和个人的高度重视。
26482,26483,0,1,中央党校研究室副主任周天勇指出，房地产领域已成为政府、企业和居民利益博弈和冲突的一个聚焦点。
26486,26487,0,1,在今年的全国两会上，许多代表提出：环境污染、交通拥堵、发展成本过高，已成为城市发展必须面对的重大课题。
26488,26489,0,1,新年伊始，贵州大部、重庆东南部出现大范围持续性冻雨天气，部分地区道路结冰严重。
26496,26497,1,0,大型舞台剧《平潭映象》采用全息投影和舞台真人群舞相结合的方式，营造出渔民在海岛渔猎的原生态生活场景。
26501,26502,0,1,学校能否形成良好的、有促进功能的校园文化，学习者能否真正适应并融入它，这都取决于教学活动的效果。
26503,26504,0,1,GDP是世界通用的重要宏观经济指标。单从现在我国GDP每增长一个百分点，就可以拉动80多万人就业来说我们也必须保持经济快速增长的势头
26509,26510,0,1,令人意想不到的是，《天下无贼》这样一部以小偷为主角的影片上映仅八天就赢利5000多万元。
26520,26521,1,0,第二次交会“拥吻”前，天宫和神八需要先分离，此次交会对接要成功，就要控得住，对得上，分得开，“分得开”是成功的关键。
26527,26528,0,1,由于中国经济的基本面较好，所以一定程度的通货膨胀有利于企业的扩张。不少企业家已经筹划在适度通货膨胀的环境下加速扩张，顺势把一部分成本压力转移给下游企业。
26534,26535,0,1,今年世界卫生大会决定不将涉台提案列入大会补充议程，充分体现了一个中国原则是国际社会人心所向、大势所趋，不容任何挑战。
26536,26537,1,0,他未按学生会的规定，把比赛日期告诉对方，以致产生了误会。
26551,26552,0,1,在赛后的颁奖仪式上，组委会的工作人员忙中出错，竟然粗心大意地把本该颁给女双冠军郭跃/李晓霞的“波普杯”颁给了男单冠军张继科。
26559,26560,0,1,外交部发言人马朝旭24日表示，中国驻利比亚使馆已成功将受困的黎波里某酒店的5名中国记者安全接出并妥善安置。
26562,26563,1,0,大嫂是个最无能而又最不懂事的人，二嫂是个很能干而气量很狭窄的人。
26563,26564,0,1,西南联大熔北大、清华、南开三校的校风于一炉，集三校学贯中西的著名学者于一堂，可谓大师云集，群星璀璨。
26571,26572,0,1,不过我国考古人员在距今4500多年的大汶口文化晚期遗址出土的文物上，也发现了依照实物描绘出来的”，它们比甲骨文还要早一千多年。
26575,26576,1,0,太平天国的领袖们打出了“无处不均匀，无人不饱暖”的平均主义口号。
26588,26589,1,0,曾帮助发现埃博拉病毒的科学家彼德•皮奥特（PeterPiot）表示，此次在西非暴发的埃博拉危机很可能要持续到2015年年底才能结束。
26592,26593,1,0,阅读的过程，应是不断探究、不断思考、不断生疑的过程，这样的阅读才有收获，有发现，甚至有创造。
26594,26595,0,1,我国制陶工艺历史悠久，陶器由以实用为主的器皿演变为具有独特审美价值的艺术品，深受广大艺术爱好者的青睐。
26610,26611,0,1,为水上古城元宵灯会量身制作的融传统人文故事、地域特色于一体的花灯，体现出现代灯光技术与古典文化艺术结合的特点。
26619,26620,0,1,根据《学校食品安全与营养健康管理规定》，中小学、幼儿园将建立集中用餐制度，规定学校的负责人每餐均应当与学生共同用餐，以便及时发现和解决问题。
26621,26622,0,1,电影《辛亥革命》上映之前，曾有业内人士担心这个沉重的片名会让许多年轻观众敬而远之，然而影片上映以来，不少年轻人走进影院，重温了100年前那段激情燃烧的历史，这样的结果是许多人所始料未及的。
26645,26646,0,1,这篇文章不仅语言流畅，而且对问题的分析也入木三分。
26648,26649,0,1,省商务厅紧急下文，要求各地组织当地大型农贸批发市场和超市等经营企业人员，到蔬菜产地开展产销对接活动，优先销售滞销的蔬菜。
26655,26656,1,0,王熙凤是荣国府日常生活的轴心，她的才能和她的罪恶像水和面揉在了一起，她的命运是提前预知的。
26670,26671,0,1,“霸王条款”能横行霸道，部分原因是有些商家存心不良、推脱责任，但更重要的原因在于消费者难以稳固地占领自己的权利“地盘”，对任何侵犯之举给予有力回击。
26673,26674,0,1,截至昨日11时，上海外滩陈毅广场踩踏事故已造成36人死亡，47人受伤，其中13人重伤，尚未脱离生命危险。
26684,26685,0,1,遭受了这样的挫折，大家都有点泄气，连一向沉得住气的车间主任也难免有同样的情绪。
26703,26704,0,1,5个月来，各地区、各有关部门按照国务院的统一部署，迅速行动，有效遏制了非法添加和滥用食品添加剂案件多发频发的势头。
26707,26708,0,1,如何更好地传承民族文化？有学者提议，应倡导全民重温中华经典，这对弘扬民族文化更具积极意义。
26711,26712,0,1,按照相关法律，企业违法能否获得从轻或减轻处罚的机会，取决于其违法的情节和后果，从来没有一个法律条文，把企业分成三六九等，给予不同违法待遇的。
26722,26723,0,1,在商周时期，建都于今天西安的西周肯定属于汉族，但到了春秋战国时期，同样诞生于陕西的秦则直接被定义为戎，成了少数民族。
26731,26732,1,0,屠呦呦获得诺贝尔生理学或医学奖项，本质上就是一个表彰人类科学最高成就的荣誉，它同时也表明了中国的现代医学发展在某些领域已经取得了举世瞩目的成就。
26734,26735,0,1,2009年10月1日是中华人民共和国成立60周年纪念日，党和国家举办了一系列庆典活动，国庆期间又适逢中秋佳节，假期时间长，城乡居民出行量大增。
26762,26763,0,1,《带上她的眼睛》这篇小说想象奇特，构思巧妙，读来令人兴趣盎然。
26764,26765,0,1,银行吸收储蓄额的高低对国家流动资金的增长有重要作用，因而动员城乡居民参加储蓄是积累资金的重要手段。
26773,26774,1,0,从2000年我省发现第一例因吸毒引起的感染者后，艾滋病病毒很快在吸毒人群中迅速传播开来，2001年因吸毒感染的仅占4例，到2002年就已经达到54例。
26774,26775,0,1,国内不少城市将“宜居”作为城市规划的重要目标，但大多数城市却只是把“宜居”简单理解为“绿化”，而对此缺少人文思考。
26778,26779,0,1,住在同样作为雪板比赛场地的赛普里斯山脚下的一些居民吃惊地说:“就现在这个时期来说，应该不会有这么多的雪融水流出来”。
26781,26782,0,1,他俩虽是孪生兄弟，但性格志趣迥异，理想追求更是大不相同。
26785,26786,0,1,网络环境治理把防止类似于QQ自杀群一样扩散负能量的平台伤害青少年作为重要内容，而聊天工具的运营商，也应该尽到责任，做好相应预警工作。
26796,26797,0,1,当前和今后，一个相当长的时间内，每年进入劳动年龄的人口数很大，安排城镇青年劳动力就业是一项相当繁重的任务。
26798,26799,0,1,《谈艺术》是钱钟书先生青年时期的著作，书中对许多问题都作了前无古人的发掘和辨析，出版之初就以视角的独特、观点的新颖和材料的丰赡震动了学术界。
26808,26809,0,1,山东淄博是一个文化之都，孕育出不少为历史做出巨大贡献的人物。
26810,26811,0,1,北极站是我国第一个海外陆地卫星接收站，它的落成运行极大地提高了我国对全球数据的接收获取能力，使我国接收站相关工程技术达到国际先进水平。
26844,26845,0,1,近年来我国环境污染事件频频发生。《环境保护法》原有条款已不足以应对保护和改善环境的需要，因此修订《环境保护法》的呼声日益高涨。
26852,26853,0,1,200多年来，蒸汽机、发电机、汽车、飞机和计算机的相继问世和应用，大大拓宽了产业领域和提高了劳动生产率。
26862,26863,0,1,各种读书声汇成一支动听的乐曲。
26867,26868,0,1,三个“和”字依次出现，不仅表现了中国汉字的演化过程，也体现了中国自古以来就崇尚人与自然和谐相处、追求天人合一的境界。
26870,26871,0,1,俄国作家巴别尔的战地文学作品，着力表现战争的残酷的真实以及特殊环境下人的真实心理，具有强烈的人性光辉。
26875,26876,0,1,那里有一座教堂。镂花的玻璃折射着从窗外透进来的亚热带的阳光，那阳光也幻成 了七彩的虹霓。
26876,26877,0,1,最新报道显示，虽然出现了禽流感疫情，但由于韩国政府采取了有效的防控措施，消费者对鸡肉的消费信心明显增强，因而鸡肉的消费量随之大幅度回升。
26878,26879,0,1,通过这次野外学习，我对自然科学的兴趣更大了。
26884,26885,0,1,整体而言，网络文学虽不乏风靡一时的佳作，但精品数量依旧偏少。
26887,26888,0,1,今年“端午”恰逢“六一”，幸福的假日属于孩子，加上天气晴好阳光明媚，以家庭为单位的“亲子游”成为旅客出游的主流。
26889,26890,0,1,日前，网易、新浪等网站联合向全国互联网界发出文明办网倡议书，倡议互联网界文明办网，把互联网站建设成为传播先进文化的阵地。
26895,26896,1,0,古希腊哲学家伊壁鸠鲁说过：不要过分奢求你没有的东西，而不知享受已有的东西，须知你现有的东西一度也曾是你向往的东西。
26897,26898,0,1,哈佛大学Ludwig中心的研究小组利用单细胞技术和机器学习为急性髓细胞白血病创建的一个“细胞状态图谱”，可以帮助改善对侵袭性癌症的治疗。
26903,26904,1,0,中国哲学自始就关注人，其体系中的学以成人，不仅是成就全面发展的人格，更多的是成就一种技艺。
26908,26909,0,1,诺贝尔和平奖获得者马拉拉•优素福•扎伊那为理想而矢志不移的奋斗精神深深地打动了世界人民的心，甚至让人们为之唏嘘落泪。
26911,26912,1,0,在手机和电脑普及的时代，大拇指代替不了我们的喉咙。阅读，特别是朗读，将使我们的大脑变得更加完善和健全。
26913,26914,0,1,《读卖新闻》援引地质学家的话称，在未来一段时间内，不排除日本东北部地区仍有发生里氏8级地震的可能。
26915,26916,0,1,自单独两孩政策启动实施以来，在市人民医院出生的新生儿同比增长率有所上升，预计全面两孩政策放开后，80后和90后生育两孩的占比较大，部分70后也将受益。
26922,26923,1,0,中国文学家深知“言不尽意”的道理，所以特别注重语言的启发性和暗示性，把那些微妙的意味寄诸于言外，追求言有尽而意无穷的效果。
26924,26925,0,1,2008年北京奥运逐渐临近，中国体育总局要求各省市的主管领导要配合做好各项工作。
26930,26931,0,1,黄梅戏发源于湖北黄梅县，曲调悠扬委婉，优美动人，具有芬芳的泥土气息，深受大众喜爱。
26933,26934,0,1,他敲击键盘，开始草拟网上求职信：“我是一个有三年工作经验的软件工程师，很希望能到贵公司以求发展。”
26939,26940,0,1,这里平均海拔5300米，高寒缺氧，自然条件非常恶劣，是世界第三大也是中国最大的一片无人区，被称为“人类生命禁区”。
26942,26943,1,0,北京市公园管理中心表示，今年中秋期间，市属11家公园及中国园林博物馆将举办“品乐”“临水”“赏秋”三大中秋主题游活动，并且公布十处赏月佳地。
26946,26947,0,1,近日，国家机关接连制定一系列政策措施，全面加强房地产市场的调控力度，遏制房价过快上涨，以确保房地产市场健康稳定地发展。
26948,26949,0,1,全国政协委员王新陆向两会提交了一份关于高考不一定非得考外语的提案。这是他第三次向两会提交有关放开英语考试、不搞“英语一刀切”的提案，并且已经争取到30个委员的签名支持。
26952,26953,0,1,"达州市扎实推进""缓堵保畅""工程，强化交通管控，依法查处车辆乱停、乱行、乱鸣喇叭、乱抛洒、行人乱穿""五乱""交通违法行为。"
26953,26954,0,1,随着通讯日渐发达，智能手机几乎成为年轻人的必需品，但使用量增加之后，关于智能手机质量的投诉也越来越多。
26970,26971,1,0,《伊拉克问题》一书介绍了伊拉克问题的由来，海湾战争遗留问题，中国对于伊拉克问题上的立场等内容。
26971,26972,0,1,最近，北京出台规定：“暂停对购买第三套及以上住房，以及不能提供一年以上本市纳税证明或社会保险缴纳证明的非本市居民发放贷款。”
26981,26982,0,1,随着《爸爸去哪儿》《爸爸回来了》等明星亲子节目的热播，童星越来越受到社会的追捧，但专家认为，孩子成长有其自身规律，不可急功近利．
26992,26993,0,1,朱光潜以书信体的形式与中学生探讨读书、修身、爱恋、哲理等话题，文中流淌着他对青年人的殷切希望和赤诚关怀。
26995,26996,0,1,通过暑期进修，爸爸的业务水平大大提高了。
27023,27024,0,1,作为最大的发展中国家和碳排放大国，中国的选择不仅决定着未来自身的核心竞争力与综合发展前景，而且决定着世界的未来。
27029,27030,1,0,台大中文系教授周凤五就“中国风”流行曲浪潮现象说，古老的中国文化元素能与现代科技结合，重新展现生命力，未尝不是不可喜的事情。
27036,27037,0,1,美国军舰擅自闯入中国海域，我方对其识别查证，并予以警告驱离。
27043,27044,1,0,在节能环保型社会里，人们的低碳意识正在进一步加强。
27055,27056,0,1,从昨天开始，由国家发改委颁布的国家基本药物零售指导价格正式实行，百余种药品降价，平均降价幅度12%，不少百姓建议，药店最好设立“国家基本药物”专柜，这样老百姓才能享受到实实在在的优惠。
27057,27058,0,1,随着智能手机技术升级换代的加速推进及市场竞争环境的急剧变化，手机市场龙头老大的位置也在快速易主，尤其是在中国市场更难寻找永远的王者。
27058,27059,0,1,以1994年创办的“焦点访谈”、“新闻纵横”为代表，广播电视的舆论监督不仅成为十一届三中全会以来新闻改革的一大突破，而且成为我国扩大民主的一个标志。
27066,27067,0,1,"继承和发扬艰苦朴素的优良传统,是我们义不容辞的责任。"
27069,27070,0,1,有研究结果显示，人类最古老的祖先是生活在5亿年前的一种形似蠕虫的生物——皮卡虫，这实在让人难以想象。
27075,27076,0,1,原产于南美洲安第斯山脉的雪莲果，汁多而香甜脆爽。其碳水化合物并不为人体吸收，因此适合糖尿病人及减肥者食用。
27083,27084,0,1,今年五月，德国的五十二名文化使者从汉堡出发，开始了横跨欧亚大陆之旅。
27086,27087,0,1,人们在广场聆听着激昂的义勇军进行曲，观看着冉冉升起的国旗。
