,id,label,prediction,text
20448,20449,0,1,这次展出的是近几年出土的几千年前的汉代画像石。
20449,20450,1,0,近日，在大连海边，一名男子不幸溺水，一位正在附近拍婚纱照的新娘见状冲过来，跪地抢救这位陌生男子近半小时，感动了在场市民称她是“最美新娘”。
20452,20453,1,0,《新华文摘》在促进思想解放、繁荣学术研究、弘扬民族文化等方面，做出了巨大贡献，赢得了广大读者的厚爱，受到思想界、学术界和知识界的关注和信赖。
20453,20454,0,1,喜忧参半中，中国股市迎来虎年。这也许是一种预兆——在各种利好和利空因素的共同作用下，震荡多变将伴随虎年的A股市场。
20457,20458,1,0,地震发生后，当地政府及解放军部队全力营救，目前灾区群众已经住进临时帐篷，以防止余震再次发生造成危险。
20458,20459,0,1,9月19日凌晨一时，包括阅兵.群众游行和背景表演等内容的60周年国庆庆祝大会联合演练在天安门地区圆满结束，这是国庆前的最后一场演练。
20459,20460,0,1,在科技是第一生产力的观念深入人心的今天，谁能不信高科技会给人类带来福音？
20465,20466,1,0,科学技术的发展，使人类获得了遨游太空的梦想，获得认识自然认识宇宙的新基点，新条件，这是人类文明史。
20468,20469,0,1,近两年我国部分地区自然灾害十分严重，干旱、地震等各类灾害均有发生，给我国经济社会发展和人民生命财产安全带来严重影响。
20472,20473,0,1,特警总队主要负责处置性质严重、规模大、社会危害性大、暴力性和对抗性强的，市级公安机关其他警种或事发地公安机关难以承担的反恐、反暴、防暴等事件，承担重大活动的安保等特殊任务。
20476,20477,1,0,中央电视台“今日说法”栏目将推出七期特别节目，目的就是要加强未成年人的安全教育，提高他们自护自救的法律意识和能力。
20478,20479,0,1,"中国的新闻媒体应该认识到,报道中出现我国企事业单位或组织的名称时，如果只冠以外来语而不标注汉字解释，将会对国家的形象造成损害。"
20485,20486,0,1,湘西是沈从文始终魂牵梦绕，并在自己的文字中反复叙说的对象。
20491,20492,0,1,制定并实施《国家中长期教育改革和发展规划纲要》对于全面建设小康社会具有重大战略意义。
20495,20496,1,0,各级政府要呵护青年的创业热情，要为青年创业者创设良好的外部环境与动力，在政策制定与制度设计上，给予青年创业者应有的支持力度。
20498,20499,1,0,交通台日前播报说，有的人在小轿车内开着空调过夜，由此发生窒息死亡事件每年都有发生，应该引起司机朋友们的高度重视。
20499,20500,1,0,国务院近日发布盐业体制改革方案，提出不再核准新增食盐定点生产批发企业，取消食盐批发企业只能在指定范围内销售，允许它们开展跨区域经营。
20505,20506,0,1,为弘扬助人为乐的美德，保护救助人的合法权益，深圳拟出台《救助行为保护条例》，对诬陷救助人行为予以惩罚。
20511,20512,0,1,反映侵华日军南京大屠杀的电影《南京浩劫》开拍，这是我国首部与好莱坞全面合作、按国际惯例运作的影片。
20513,20514,0,1,每逢节假日，人们就汇集在鱼峰山下以歌传情、以歌会友，举行丰富多彩的歌圩活动。
20517,20518,0,1,美国海军“迪凯特号”驱逐舰21日驶入西沙巡航后，中国先通过外交部公开炮轰美军的强盗恶行，再在南海海域摆兵布阵，进行实战化实弹射击训练。
20530,20531,0,1,连战、宋楚瑜对大陆的访问，在台湾引起了巨大反响。
20534,20535,0,1,美国有十五个州禁止黑人在娱乐场所与白人享有平等的权利。
20537,20538,0,1,2011年6月5日，在上海南京路步行街举行的网球嘉年华吸引了众多市民的参与，李娜的法网夺冠再创中国体育经典时刻，此举引发了上海的网球热潮。
20540,20541,0,1,宪法修订让民营企业吃了颗“定心丸”，人大代表、委员们预测，中国将迎来一个民营经济大发展的春天。
20550,20551,1,0,目前，从中央到地方各级政府已将控制房价列为重点关注的民生议题，社会上甚至有人说，能否调控房价是政府执政能力的一次巨大考验。
20557,20558,0,1,“共享快递箱”将逐步取代传统快递所使用的纸箱外包装，通过上门送件的快递员或自提网点，在用户签收快件后对漂流箱进行回收再利用，其旨在推进“绿色快递”服务。
20562,20563,1,0,山东多起冒名顶替上大学事件持续发酵，网友认为教育公平是底线公平，对肆意践踏底线公平的恶性案件非彻查到底才行，正义或许会迟到，但绝不会缺席。
20571,20572,0,1,风云变幻的20世纪已经过去，那些为中国的命运呐喊的诗界前辈也已经走远，在新的世纪，面对商品经济大潮的冲击，我们应该如何拨开喧嚣的迷雾，高扬起前辈诗人使命意识的旗帜？
20572,20573,1,0,《中国人最易读错的字》一书选取近200个中国人最易读错的字为对象，除了从语音的正误方面做出是非判断外，还注重对读错的原因进行分析，具有较高的学术价值。。
20580,20581,0,1,伊拉克前总统萨达姆的被捕，标志着萨达姆统治的结束，也使笼罩在伊拉克许多平民心头的阴云彻底消散。
20582,20583,0,1,中国国家馆以科技与艺术的巧妙结合，带给参观者新颖刺激的多维体验。
20583,20584,0,1,今年，中央和地方各级政府将继续实施保护草原生态、退耕还林还草的政策，提高草原生态保护补助奖励的标准。
20586,20587,0,1,我们历来主张向外国先进的科学文化学习和借鉴，而且已经这样做了；但我们也历来反对盲目照搬外国，全盘西化──事实证明，那样做是极端错误的。
20589,20590,0,1,还有些作物品种，不但能够抗病，而且因为体内缺少侵入的病菌所需要的某些营养物质，病菌侵入以后无法生存。
20591,20592,1,0,通过设立交通安全宣传站，发放宣传材料，讲解交通安全常识，使市民增强了安全意识。
20596,20597,0,1,端午节纪念屈原，最大的意义就是让屈原的爱国精神代代相传。
20597,20598,0,1,中国残疾人艺术团在香港演出大型音乐舞蹈《我的梦》，受到观众的热烈欢迎。
20611,20612,0,1,现在的大学生，毕业后选择创业的越来越多。他们的家庭背景、受教育的程度以及投入的资金，都决定着他们能否在创业人潮中脱颖而出。
20613,20614,0,1,他写文章不存祈誉之心，生活中有了感触诉诸笔端，从不矫饰，率真而自然。
20621,20622,0,1,那些成绩优秀的同学，大多善于及时发现和解决学习中存在的问题。
20624,20625,0,1,《舌尖上的中国》这部风靡海内外的纪录片，用镜头展示烹饪技术，用美味包裹乡愁，给观众带来了心灵的震撼。
20625,20626,0,1,巴黎圣母院又称巴黎圣母大教堂，历时一百五十余年才修建完成，它以结构匀称美观著称于世，是欧洲早期哥特式建筑艺术的代表。
20627,20628,0,1,莫言是中国第一位获得诺贝尔文学奖的作家。
20628,20629,0,1,在这次韩国内阁的大换血中，著名的梨花女子大学前校长张裳被提名担任新总理。一旦韩国国会批准这一任命，张裳将成为韩国历史上第一位女总理。
20632,20633,0,1,87版电视剧《红楼梦》中贾宝玉的扮演者欧阳奋强日前在某网站开设微博，言语诙谐、机智幽默，颠覆了不少网友对他的印象。
20633,20634,0,1,立体化作战的望远镜集群，不但能提升我国在天文科学与技术方面的创新能力，还能广泛应用于导航、定位、航天、深海探测等领域。
20636,20637,0,1,为纪念伟大藏书家范钦，近日天一阁博物院特别策划推出原创展览“万卷活水——天一阁创始人范钦的人生与藏书”，从中我们看到了一个充满正气、性格刚直的读书人形象。
20637,20638,0,1,提起大仲马，你一定会想到的是《基督山伯爵》。其实，这位法国大文豪本人最满意的作品不是那些脍炙人口的小说，而是一本美食著作。
20644,20645,0,1,柳永没想到，姑苏的天空竟是这般的蓝，蓝得仿佛只要一伸手，手指就会被染成蓝色。
20649,20650,0,1,对日本右翼势力在钓鱼岛问题上的挑衅言论，作为一个中国人，我们怎能无动于衷呢？
20657,20658,0,1,“心在天上，身老沧州”，漾漾细雨中，陆游骑着瘦削的毛驴，辞别剑阁，踏上了东归路。
20658,20659,0,1,深圳到底有多少土地在出让后一直未能有效利用，恐怕深圳市政府的官员们也未必清楚，一位政协委员如是说。
20661,20662,0,1,我们通过赏析这篇散文，看到了老舍先生在他整个创作中，一贯追求美好事物的心灵。
20662,20663,0,1,按照今年市委、市政府的工作部署，为广泛发动社会各界人士参与“广东扶贫济困日” 献爱心活动，6月18日，市委统战部牵头组织市外经贸局、市扶贫办、市慈善总会等单位，召开落实扶贫考察工作会议。
20664,20665,1,0,浙江在推进21世纪海上丝绸之路的建设过程中，高度重视以大数据、人工智能、物联网为代表的新一代信息技术的应用、创新和研发，不断畅通信息路径，共享数据资源，实现高质量发展。
20667,20668,0,1,现代医学认为，红薯除了含有一定的钙质，还含有大量的钾和镁，这些物质可以维持人体的离子平衡，减缓因年龄增长而造成的骨钙流失。
20669,20670,0,1,“国美”的前途，不仅关系到几十万员工的生计，关系到市场的平稳，还有一条——当人们多年抱怨中国零售市场被外资惨烈瓜分时，“国美”出现了，但  “国美”正遭厄运。
20673,20674,0,1,我本想这次能在家乡同你见面，回乡后才知道你正忙着搞科研，不回来了。
20674,20675,0,1,近来东台有关部门发出文明旅游倡议书，邀请公众旅游“随手拍”。
20675,20676,0,1,文化创意产业属知识密集型新兴产业，具有高知识性、高带动性等优势，是创建宜居“智慧新城”的有力推手。
20681,20682,1,0,山东滨州铝产业集群通过煤电铝一体化、上下游一体化、全球一体化的产业布局，成为全国乃至世界重要的铝业生产基地。
20684,20685,0,1,老主任再三解释，才使他怒气逐渐平息，最后脸上勉强露出一丝笑容。
20694,20695,1,0,工商、公安等部门将分品种、分阶段对药品、保健食品、美容服务等重点商品广告进行专项整治，以确保该项工作取得实效。
20699,20700,1,0,"在""直播带货""等销售新模式下，为帮助农民脱贫致富开辟了一条新的路径，我国将会因此有1亿贫困人口脱贫，提前实现脱贫目标。"
20701,20702,0,1,2015年7月31日，国际奥委会主席巴赫宣布北京获得2022年冬奥会举办权，北京创造了历史，成为第一个既举办过夏季奥运会又将举办冬季奥运会的城市。
20715,20716,0,1,解开暗物质之谜将是继哥白尼的日心说、牛顿的万有引力定律、爱因斯坦的相对论以及量子力学之后，人类认识自然规律的又一次重大飞跃。
20724,20725,1,0,该村党支部帮助产业园流转土地100亩，建立起优质水蜜桃种植基地，带动贫困户16户、19人就业，每人每年有约8000元左右的工资收入。
20725,20726,1,0,近日在互联网上，全球华人大签名反对日本谋求联合国常任理事国席位，此举也遭到了国际社会的强烈反对。
20727,20728,0,1,界牌镇镇政府对购买农业机械的农户将给予一定的资金补贴，并使土地流转后从事规模经营的承包大户全部实行机械插秧，镇政府要求镇农服中心在机械购置、种子供应、机手培训等方面与农户做好对接工作，全力服务“三农”。
20728,20729,0,1,6G是把陆地无线通信技术和中高低轨的卫星移动通信技术及短距离直接通信技术融合在一起，解决通信、计算、导航、感知等问题，实现全球覆盖的高速宽带网。
20735,20736,0,1,“继续推进素质教育”这种提法是科学的、符合实际的——难道不是这样吗？
20740,20741,1,0,两会政府工作报告中提出的“七大工程”，无一不是为了增加公共产品的有效投资，以满足人们快速增长的公共产品和服务。
20748,20749,1,0,天津市为大部分农民工办理了银行卡，建立工资“月支付、季结算”，维护了广大农民工的合法权益。
20752,20753,1,0,今年母亲节来临之前，学校要求每个学生在母亲节为自己的母亲自制作一个充满爱心的礼物，从而在校园浓郁地营造出感恩母亲的节日气氛。
20761,20762,0,1,一部经典作品是一本每次重读都好像初读那样带来发现的书。
20763,20764,1,0,此次检测将通过居民的营养与健康状况调查及健康体检，引导居民合理饮食，最大限度地降低与营养相关的慢性病的发病。
20764,20765,0,1,生活对于任何人都非易事，我们必须有坚韧不拔的精神。
20768,20769,0,1,在快乐中我们要感谢生命，在痛苦中我们也要感谢生命。
20774,20775,0,1,近期，香港社会出现了不稳定的情况，面对暴力违法活动，香港社会需要强大的正能量。
20785,20786,0,1,南浔区从人民大会堂捧回了联合国教科文组织非物质文化遗产名录项目证书，标志着南浔古老的蚕桑习俗文化正式跻身世界级文化殿堂。
20790,20791,0,1,在“全国十佳孝贤”的评选中，张尚昀被推为孝贤之首。无论是怎样的时代背景，“孝子”的故事都不会过时，孝贤之举，永远有感动人的力量。
20795,20796,0,1,借助原版的影响力，中国版“舞林争霸”在舞蹈圈“一呼百应”，中国舞蹈家协会还专门为它下发了“红头文件”，请各舞蹈团配合舞者的选拔工作。不少沉寂良久的舞者，也重新出现在了人们的视线中。
20797,20798,0,1,为了规范义务教育阶段招生行为，市教育局严禁公办学校招收择校生。
20799,20800,0,1,脍炙人口的《北京欢迎你》在唱响奥运赛场的同时，也真切体现了改革开放30年来，实力雄厚的开放大国所拥有的成熟心态。
20800,20801,0,1,西方对中国的整体屈服——包括世界头号强国美国对中国的某种屈服，向外界传达出一个信号，即西方外交中以价值观为核心的理想主义和原则主义正在淡化，而现实主义外交正在成为西方的普遍选择。
20801,20802,0,1,一些发达国家的建筑业，新技术应用之广泛，见效之迅速，都是我们所不及的。
20804,20805,0,1,承德的仲春时节是耕耘的季节。
20808,20809,1,0,由于升学考试不占分值，音、体、美、劳等课程在部分学校不受重视，但这是培养学生综合素质的需要，应引起学校的充分重视。
20810,20811,0,1,地铁图书馆利用移动互联网技术，在车厢内向公众推荐免费电子书，组织定期主题文化活动，让一辆辆列车化身为一座座移动图书馆。
20811,20812,1,0,男女比例的严重失调，将导致数千万的男性尤其是农村地区男性面临娶妻难，从而形成大量的失婚群体，引发一系列的社会问题。
20812,20813,0,1,金庸创作的15部脍炙人口的小说，已然成为绝响，他笔下的剑侠江湖，快意恩仇，痴缠儿女，是那么地鲜活、灵动。
20824,20825,0,1,今年国庆节期间，无论高速公路是否收费，预计广东省内的自驾出游车辆都不会减少。
20825,20826,0,1,杜甫诗中所渗透的忧国忧民情怀成为文人士大夫的最高价值，不管你赞成不赞成，都不能否认它是公认的准则。
20828,20829,0,1,昨天下午，国家知识产权局与广东省人民政府在科学城举行了《关于建立知识产权高层次战略合作关系议定书》签署仪式。
20831,20832,0,1,美国经济长期以来一直有高负债、低储蓄的特征，不但居民大手大脚地借债消费，而且国家也鼓励大规模借贷和超前消费。
20836,20837,0,1,黄昏时分，站在山顶远远望去，只见水天相接处一片灯光闪烁，那里就是闻名中外的旅游胜地——水乡古镇东平庄。
20839,20840,0,1,中国政府提出的“一带一路”倡议惠及沿线国家，促进这些国家的经济发展。
20841,20842,0,1,国家明确规定了纳税人拥有的权利，首次把“知情权”放在权利的第一位，并且用“您”来称呼纳税人，这一改变立刻得到社会的赞许。
20842,20843,0,1,近年来多方面的科学考察证实，宇宙间普遍存在碳氢化合物。
20844,20845,0,1,2010年上海世博会将是一次探讨新世纪人类城市生活的盛会，将是一曲以“创新”和“融合”为主旋律的交响乐，将成为人类文明的一次精彩对话。
20845,20846,1,0,中国房地产将呈现中速增长常态，进入白银时代，政策和市场都将迎来根本变化，人们期待2015年被看做中国房地产的“转型元年”。
20848,20849,1,0,近年一些地方出现了弄虚作假或把关不严的现象，因保证质量、促进研究生教育健康发展，湖南省实行研究生学位论文抽检制。
20852,20853,0,1,在网络时代，言论自由得到了技术的保障，每个人都可以成为记者或编辑，在网络这一新的言论空间中发言。
20853,20854,1,0,据人民网报道称，这次法院主动约见，内容主要有：向当事人告知和解释相关的法律规定，当面了解申诉状中提到的问题。
20855,20856,0,1,通过开展“全国文明城市”创建活动，我市环境卫生状况有了很大改变。
20856,20857,0,1,民族团结需要每一个人的真情投入、真诚付出，传递家人般的温暖和对幸福的希望。
20857,20858,1,0,全国政协十一届一次会议以来的提案经153个承办单位办理，产生了明显成效，推动科学发展、促进社会和谐作出了重要贡献。
20862,20863,1,0,当我们中国30个省份在同一时期的收入分别进行衡量时，我们发现其中有20个省的人均经济增长速度要快于世界上其他任何国家。
20865,20866,1,0,10年来，金砖五国在政治、经济和文化方面加强合作，不仅给世界提供了解决经济发展和国家安全等问题的良方，而且也给五国人民带来福祉。
20869,20870,0,1,奥巴马封杀大银行最盈利的可以带来10%收入的和客户毫无关系的自营交易的计划，在美国政界、学界和华尔街引发了轩然大波。
20874,20875,0,1,紧急避险造成损害，是指行为人在遭到紧急危难的情况下，为避免或救护一个较大的合法权益使之不受损害不得已而对某一较小的利益所致的损害。
20876,20877,0,1,格物致知的目的，是使人能达到诚意、正心、修身、齐家、治国的田地，从而追求儒家的最高理想——平天下。
20878,20879,0,1,中国湖泊资源破坏严重。专家指出，水污染、无序开发和过度围湖造田，是造成天然湖泊及其湿地面积锐减的重要原因。
20880,20881,0,1,C919首飞成功，是我国商用大飞机走向成功的一小步，更是我国工业现代化进程中的一大步。
20888,20889,0,1,在五千年的沧桑岁月中，中华大地上叱咤风云的政治家、博学睿智的科学家不胜枚举。
20890,20891,0,1,远古时代，地球上的某个角落，有一部落，以狩猎为生，但知猎兽，不知捕鱼，更不知稼穑为何物。
20899,20900,0,1,我本想这次能在家乡同你见面，回家后才知道你正忙着搞科研，不回来了。
20901,20902,0,1,为方便群众往返，北京市政府决定，自10月1日至8日，临时取消机场北线收费。
20909,20910,0,1,针对当今社会上频发的拐卖儿童现象，全国妇联发表声明，呼吁广大群众增强反拐意识并积极提供被拐卖儿童的有关线索。
20911,20912,0,1,广大专家学者以高度的责任感和使命感，发挥专业优势，为疫情防控作出了重要贡献。
20912,20913,0,1,《华盛顿邮报》报道说，积极应对可能涉及全球8．5亿人口的粮食危机，正成为联合国的一项迫在眉睫的任务。
20915,20916,0,1,在验收结果通报会现场，袁隆平院士又一次郑重地表达了力争在90岁以前实现水稻大面积亩产1000公斤新目标的坚定决心。
20932,20933,0,1,数字的发展走过了漫长的路程。
20939,20940,0,1,国家发改委有关负责人在答记者问时指出，今年春运期间铁路票价不上浮，公路票价可以在政府指导价规定幅度内适当浮动。
20944,20945,1,0,近年来，我国关于留守儿童的舆情事件增幅显著，无疑暴露了这一群体面临的非常严峻的“成长危机”，已经成为一种“时代的伤痛”。
20949,20950,1,0,说实话，当时对自己的参赛作文能否获奖，实在没抱太大的希望，因为那时感觉自己的作文水平和城市学生的作文水平有相当大的差距。
20952,20953,0,1,终身教育制度的确立，为那些对知识有着更高需求的人提供了机会。
20954,20955,0,1,叙利亚人权观察组织说，导弹不仅击中了空军基地内的机动防空系统，还命中了基地附近的一座民兵军营，炸死了十四个人。
20957,20958,0,1,阅读对人成长的影响是巨大的：一个人的精神境界的高低，往往与阅读量的多少有关。
20961,20962,0,1,记者获悉，2017年第一对圈养大熊猫双胞胎于4月24日在成都大熊猫繁育基地出生。
20965,20966,0,1,人类一直在思考应该如何与自然相处，尤其在物质文明日益进步的今天，人与自然的关系更需要我们密切关注。
20970,20971,0,1,尤其是现在，群众的意见和看法，应引起我们各级领导的足够重视，千万不可置之不理。
20974,20975,0,1,教师应为学生提供思考和提问的时间和空间，哪怕是打乱了课前的教学设计，哪怕是对学生的提问教师回答不出，因为学生的提问本身就是课堂的闪光点。
20975,20976,0,1,北京奥运会弘扬了团结、友谊、和平的奥林匹克精神，成为世界各国人民共同见证和参与的国际体育竞赛和文化交流盛会。
20980,20981,1,0,句子是文章重要的语言单位，如果我们能对文中关键的语句进行细心的品味，了解它们的作用，就可以真正把握文章的主旨。
20981,20982,0,1,中国体育健儿正在积极备战2016年奥运会，他们将在赛场上努力拼搏，争创佳绩。
20982,20983,0,1,“有个性”，作为个性解放的一个特征，本来应该是优点，然而在过去相当长的一个时期里却被当作缺点，被视作不成熟的表现。
20988,20989,0,1,我国快递业务量已连续三年稳居世界第一，对全球快递业增长的贡献率达到40%。
20990,20991,0,1,保定市徐水区发布政策规定，暂停向拥有本区3套及以上住宅的本区户籍居民家庭出售新建商品住房及二手住房；取得本区居住证的非本区户籍居民家庭，方可允许在本区购买一套住房。
20992,20993,0,1,日方只有正视现实，打消幻想，采取切实措施纠正错误，立即停止一切损害中国领土主权的行为，才能使中日两国关系重返健康稳定发展的轨道。
20994,20995,0,1,不久前正式发布的2011年中央一号文件，是新中国成立以来中央首次全面系统地部署水利改革发展工作，并将水利提升到关系国家安全的战略高度的党的重要文件。
21000,21001,0,1,作为消费者，你是否想过，正是某些畸形的消费需求造成了商业经营对生态的污染和破坏，从这个意义上说，消费者既是受害者，又是自己的加害者。
21002,21003,0,1,在社会交际中，无论个人还是组织，在公众中的信誉是至关重要的，它是决定交际成败的关键。
21009,21010,0,1,凤凰网读书频道是一个特殊的读书平台。它不仅传播知识，还应在人文精神上有影响力，引领读者找寻思想养料，分享不同的文化。
21011,21012,0,1,我国将于2010——2011年年底发射“天宫一号”目标飞行器，“天宫一号”的重量有8吨，类似于一个小型空间试验站，在发射“天宫一号”之后的两年中，我国将相继发射神舟八、九、十号飞船，分别与“天宫一号”实现对接。
21017,21018,0,1,“北斗”是中国自主建设的卫星导航定位系统，是全球四大卫星导航系统之一。
21018,21019,0,1,对文学作品如何反映社会现实这个问题，人们的意见还不尽相同。
21025,21026,0,1,近几年来，一些地方图书馆因经费不足，订阅报纸杂志的种类和数量越来越少，很难满足广大读者日益增长的精神文化需要。
21034,21035,0,1,面对朝鲜半岛紧张的局势，中国政府目前紧急召见朝韩双方驻华大使，敦促双方保持克制，切忌采取过激行为使冲突进一步升级。
21042,21043,0,1,仪式感对于生活的意义在于：它能唤醒我们对内心的尊重，从而去尊重生活。
21043,21044,0,1,“五一”期间，植物园在“百花展”系列游园活动中将展出郁金香、牡丹、连翘等花卉，并举办民族舞蹈表演和荷兰风车展活动。
21047,21048,0,1,"在公共场所,我们应当保持清洁。"
21048,21049,0,1,随着申办冬奥会工作的有序开展，京津冀一体化进程迅速推进，涵盖空气质量提升、产业结构调整、区域分工协作等内容的战略布局逐渐清晰。
21052,21053,1,0,只有深入排查安全风险，健全预警应急机制，切实加大执法力度，并提高消费者的防范意识，才能杜绝食品安全事件不再发生。
21070,21071,0,1,历史和现实都告诉我们，青年一代有理想，有才能，有担当，国家才有前途，民族才有希望。
21076,21077,0,1,“发现”号航天飞机此次为期12天的太空飞行任务据称将是迄今为止最为复杂的一次。
21081,21082,0,1,要革除“中国式过马路”的陋习，仅仅寄希望于运动式的治理并不现实，倡导交通文明，增强法律意识，完善道路设施，才是解决问题的根本途径。
21084,21085,0,1,在20世纪上半期“革命与战争”的语境下，聚焦这一时期中小学历史、社会教科书，你会发现书中有关民族问题的叙述是如此意趣盎然。
21087,21088,0,1,报道称，中国人民解放军海军计划打造一支拥有多达60艘056/056A型江岛级护卫舰的舰队。
21088,21089,0,1,为了纪念建党九十周年，全国上下掀起了高唱红歌的热潮。
21092,21093,0,1,中国不仅有发起“一带一路”这一宏大倡议的决心，也有实现这一美好蓝图的能力。
21095,21096,0,1,那些书法经典，经过历史的冲刷洗礼，更加璀璨耀眼，很重要的一个原因就是书法文本堪称绝伦。
21096,21097,0,1,为了防止这类事故再次发生，我们必须采取有效措施。
21101,21102,0,1,在中国历代文人的笔墨下，水乡山郭，回廊曲径，舞榭短亭…这里成为疲惫的心灵可以存放的家园，成为诗意地栖居的地方。
21103,21104,0,1,北斗工程诞生之前，我国曾在卫星导航领域苦苦摸索，在理论探索和研制实践方面开展了卓有成效的工作。
21105,21106,0,1,记者在此次投资贸易洽谈会上了解到，由于西部大开发战略的实施，中国西部的基础设施有了明显改善。
21108,21109,0,1,希拉克重申了法国对伊拉克问题的原则立场，强调法国不能接受授权动武的最后“通牒”。
21110,21111,0,1,联合国秘书长科菲·安南说：“我呼吁大家同我一道响亮而清楚地谈论艾滋病毒及艾滋病问题，同我一道拆毁环绕着艾滋病的沉默、蔑视和歧视之墙。”
21111,21112,0,1,为了确保鲍姆加特纳能以最佳姿态进入自由落体状态，穿越地球高层大气，工程师在航天服背部增加了两个固定“飞翼”，以便在高层大气中保护他。
21114,21115,0,1,滨海新区纳入国家发展战略布局，为本市的跨越发展提供了广阔空间，但也应该看到，我们面临的竞争更为激烈。
21118,21119,1,0,奥地利的一项研究发现宠物主的身份有助于增加社会接触，增加邻里间的交往(比如邻居之间在遛狗的时间会聊聊天)，甚至于邻里间的关系更加和谐。
21119,21120,0,1,《厉害了，我的国》这部记录电影，从圆梦工程、创新驱动、绿色中国等角度，展示了我国的大国风采。
21120,21121,0,1,共和党不会因在克林顿弹劾案上的失利而罢休，而将会调整战略，继续与民主党较量。
21122,21123,0,1,想象经常能够把我们带领到崭新的境界，没有想象，我们就到处碰壁。
21123,21124,0,1,新郑农业资源比较丰富，该市在围绕以农民增收为中心的农业经济结构调整中，打破传统的管理模式，让农民及时掌握市场信息。
21126,21127,0,1,中国首批公布的16种危害严重的入侵物种之一的豚草，除了吸肥能力和再生能力极强造成土壤干旱贫瘠，导致农作物减少甚至颗粒无收外，还可传播病虫害。
21128,21129,0,1,通过全市上下的共同努力，临沧市交出了一份提升城乡人居环境满意的成绩单。
21130,21131,0,1,在公共图书馆资源不足的情况下，互联网等新兴媒体成为公众获取知识和信息的重要渠道，也成为数字图书馆的传输途径和服务渠道。
21132,21133,0,1,从区域发展的角度看，政治生态的优化和良性发展，是深化改革、保持经济社会持续发展和社会良性治理的基础和保障。
21137,21138,0,1,“推”固然显得鲁莽一点，但是它表示孤僧步月归寺，门原来是他自己掩的，于是他“推”。
21141,21142,0,1,尽管背负着各种争议，恒大足球队在亚足联冠军联赛中依然一路过关斩将并最终夺魁，用耀眼的成绩证明了其运营模式的正确性。
21146,21147,0,1,今年国庆节前夕，北京天安门城楼上挂起大红灯笼，与广场上红色飘带造型相互辉映，以其壮丽的景致迎接着庆典的到来。
21151,21152,0,1,港珠澳大桥的正式开通，不仅让国人自豪和欢呼，也使外国人惊叹不已。
21160,21161,0,1,一个民族可以用刀剑，或者用弓矢打败另一个民族；但是要征服一个民族的灵魂，却绝非刀枪剑矢就能做到的。
21161,21162,1,0,朝韩双方能够重新回到谈判桌前，靠的是两国政府的共同努力以及中、俄、美三国政府从中积极不懈的斡旋取得的。
21165,21166,1,0,据中国之声《新闻纵横》报道，今天（5月1 日）是醉驾入刑开始执行的第一天，北京交管部门在夜查当中发现了一名驾车醉酒的司机。
21167,21168,0,1,“无人机”顾名思义，就是没有人驾驶的飞机，目前，由于技术所限，飞机还需要专业驾驶员利用无线电遥控设备来操纵。
21168,21169,0,1,瓦斯是世界上正在崛起的一种新型能源，热值与常规天然气相当，燃烧后很少产生污染物，属于优质洁净的气体能源。
21169,21170,0,1,孔子创立儒学德性哲学，既不仰仗狂热宗教的感召力，也不求助冷漠思辨的说服力，而是以纯朴的世俗性把伦理精神、人文精神呈现于世人面前。
21171,21172,0,1,只有一个充满生机、活力与创新精神，并自觉地进行着有组织、有成效的创造活动的中国，才能对自己和世界的未来做出重大的贡献。
21173,21174,0,1,建设新农村要把保留原有房屋、原有风格、原有绿化，突出农村特色，不推山、不吹树，不填塘作为保护农民利益的基本要求。
21175,21176,0,1,针对朝鲜的第三次核试验，美国国务卿克里和联合国秘书长潘基文举行会谈，就“联合国安理会要迅速制定制裁决议”达成一致。
21176,21177,0,1,措施虽好，但同样需要加大宣传力度，关注执行效果。如果基层干部对这些措施一知半解，它们仍然只是“办公室政策”，而难以在执行中产生实际作用。
21180,21181,0,1,精准扶贫不但要给与物质和经济上的帮助，而且要给与方法和技能上的指导。
21184,21185,0,1,深圳的冬天是一年中最美好的季节，每到这个时节就会有大批的北方游客慕名前来。
21187,21188,0,1,在中日邦交正常化40周年之际，日本政府和右翼势力置中日友好大局于不顾，罔顾历史事实，强行实施所谓的“购岛”行动，引发我国民众的愤怒。
21190,21191,0,1,外资的引入促进了国内保险市场的繁荣，完善了市场主体结构，提升了行业竞争力，形成了中资和外资保险公司和谐发展的局面。
21191,21192,0,1,杭州作为一座传统与现代完美融合的城市，凭借独特的自然坏境和众多的发展机遇，已成为外籍人眼中当之无愧的魅力之城。
21193,21194,0,1,在大量药品广告的影响下，一些家长期望通过使用补品来增长孩子的智力，这种想法本身就是对子女教育认识的一个误区。
21195,21196,0,1,中国人民正在努力建设一个现代化的社会主义强国。
21197,21198,0,1,经过十年的不懈努力，“烟花三月”旅游节已成为我市知名度最高、影响力最广、成效性最强的旅游节庆品牌。
21199,21200,0,1,据中新网记者不完全统计，截至4月27日，全国25个省（区、市）已公布了一季度城镇居民人均可支配收入。其中，上海以14153元排名榜首，甘肃增幅全国最高。
21205,21206,0,1,作为地处高原、发展相对滞后的地区，更应该把发展教育作为根本大计，为各族人民搭建走向富裕文明和谐的桥梁。
21206,21207,0,1,针对舆论反映的电影《唐山大地震》中植入广告过多的问题，国家广电总局指出，打击盗版是解决这一问题的有效途径。
